motif252	['Ornament:DAZAP1_7mer_logo2']
motif253	['Ornament:ZNF326_7mer_logo1']
motif254	['Ornament:ZNF326_7mer_logo0']
motif255	['Ornament:CNOT4_7mer_logo1']
motif256	['Ornament:FUBP1_7mer_logo3']
motif257	['Ornament:HNRNPC_7mer_logo1']
motif258	['Ornament:ZNF638_7mer_logoM155', 'Attract:ZNF638_M155_0.6', 'Ray2013:RNCMPT00164_ZNF638', 'CISBP:ZNF638_M155_0.6']
motif259	['Ornament:ZC3H14CONSTRUCT_7mer_logoM084', 'Ray2013:RNCMPT00086_ZC3H14']
motif260	['Ornament:ZC3H10_7mer_logoM083', 'Attract:ZC3H10_M083_0.6', 'Ray2013:RNCMPT00085_ZC3H10', 'CISBP:ZC3H10_M083_0.6']
motif261	['Ornament:YBX2_7mer_logoM082', 'Attract:YBX2_M082_0.6', 'Ray2013:RNCMPT00084_YBX2', 'CISBP:YBX2_M082_0.6']
motif262	['Ornament:YB1_7mer_logoM111', 'Attract:YBX1_M111_0.6', 'Ray2013:RNCMPT00116_YBX1', 'CISBP:YB-1_M111_0.6']
motif263	['Ornament:DAZAP1_7mer_logo1']
motif264	['Ornament:YB1_7mer_logoM081', 'Attract:YBX1_M081_0.6', 'Ray2013:RNCMPT00083_YBX1', 'CISBP:CSDA_YB-1_M081_0.6']
motif265	['Ornament:U2AF2_7mer_logoM077', 'Attract:U2AF2_M077_0.6', 'Ray2013:RNCMPT00079_U2AF2', 'CISBP:U2AF2_M077_0.6']
motif266	['Ornament:DAZAP1_7mer_logo0']
motif267	['Ornament:TIA1_7mer_logoM156', 'Attract:TIA1_M156_0.6', 'Ray2013:RNCMPT00165_TIA1', 'CISBP:TIA1_M156_0.6']
motif268	['Ornament:TIA1_7mer_logoM075', 'Attract:TIA1_M075_0.6', 'Ray2013:RNCMPT00077_TIA1', 'CISBP:TIA1_M075_0.6']
motif269	['Ornament:EIF4G2_7mer_logo3']
motif270	['Ornament:STARPAP_7mer_logoM073', 'Attract:TUT1_M073_0.6', 'Ray2013:RNCMPT00075_TUT1', 'CISBP:STAR-PAP_M073_0.6']
motif271	['Ornament:SRSF9_7mer_logoM072', 'Attract:SRSF9_M072_0.6', 'Ray2013:RNCMPT00074_SRSF9', 'CISBP:SRSF9_M072_0.6']
motif272	['Ornament:SRSF9_7mer_logoM065', 'Attract:SRSF9_M065_0.6', 'Ray2013:RNCMPT00067_SRSF9', 'CISBP:SRSF9_M065_0.6']
motif273	['Ornament:SRSF1_7mer_logoM273', 'CISBP:SRSF1_M273_0.6']
motif274	['Ornament:SRSF1_7mer_logoM154', 'Attract:SRSF1_M154_0.6', 'Ray2013:RNCMPT00163_SRSF1', 'CISBP:SRSF1_M154_0.6']
motif275	['Ornament:SRSF1_7mer_logoM105', 'Ray2013:RNCMPT00109_SRSF1', 'CISBP:SRSF1_M105_0.6']
motif276	['Ornament:SRSF1_7mer_logoM104', 'Attract:SRSF1_M104_0.6', 'Ray2013:RNCMPT00108_SRSF1', 'CISBP:SRSF1_M104_0.6']
motif277	['Ornament:EIF4G2_7mer_logo2']
motif278	['Ornament:SRSF1_7mer_logoM103', 'Attract:SRSF1_M103_0.6', 'Ray2013:RNCMPT00107_SRSF1', 'CISBP:SRSF1_M103_0.6']
motif279	['Ornament:SRSF1_7mer_logoM102', 'Attract:SRSF1_M102_0.6', 'Ray2013:RNCMPT00106_SRSF1', 'CISBP:SRSF1_M102_0.6']
motif280	['Ornament:SNRPA_7mer_logoM348', 'CISBP:SNRPA_M348_0.6']
motif281	['Ornament:SNRPA_7mer_logoM319', 'CISBP:SNRPA_M319_0.6']
motif282	['Ornament:SNRPA_7mer_logoM318', 'CISBP:SNRPA_M318_0.6']
motif283	['Ornament:SNRPA_7mer_logoM069', 'Attract:SNRPA_M069_0.6', 'Ray2013:RNCMPT00071_SNRPA', 'CISBP:SNRPA_M069_0.6']
motif284	['Ornament:SNRNP70_7mer_logoM068', 'Attract:SNRNP70_M068_0.6', 'Ray2013:RNCMPT00070_SNRNP70', 'CISBP:SNRNP70_M068_0.6']
motif285	['Ornament:EIF4G2_7mer_logo1']
motif286	['Ornament:SFPQ_7mer_logoM168', 'Attract:SFPQ_M168_0.6', 'Ray2013:RNCMPT00177_SFPQ', 'CISBP:SFPQ_PSPC1_M168_0.6']
motif287	['Ornament:sf3b4_7mer_logoM195', 'CISBP:SF3B4_M195_0.6']
motif288	['Ornament:SF1CONSTRUCT_mer_logoM063']
motif289	['Ornament:SART3_7mer_logoM062', 'Attract:SART3_M062_0.6', 'Ray2013:RNCMPT00064_SART3', 'CISBP:SART3_M062_0.6']
motif290	['Ornament:SAMD4A_7mer_logoM061', 'Attract:SAMD4A_M061_0.6', 'Ray2013:RNCMPT00063_SAMD4A', 'CISBP:SAMD4A_SAMD4B_M061_0.6']
motif291	['Ornament:EIF4G2_7mer_logo0']
motif292	['Ornament:Rbp1_7mer_logoM056', 'CISBP:SRSF3_M056_0.6']
motif293	['Ornament:RBMS3_7mer_logoM164', 'Attract:RBMS3_M164_0.6', 'Ray2013:RNCMPT00173_RBMS3', 'CISBP:RBMS3_M164_0.6']
motif294	['Ornament:RBMS3_7mer_logoM055', 'Attract:RBMS3_M055_0.6', 'Ray2013:RNCMPT00057_RBMS3', 'CISBP:RBMS3_M055_0.6']
motif295	['Ornament:RBMS1_7mer_logoM143', 'Attract:RBMS1_M143_0.6', 'Ray2013:RNCMPT00152_RBMS1', 'CISBP:RBMS2_RBMS1_ENSG00000213250_M143_0.6']
motif296	['Ornament:ELAVL4_7mer_logo1']
motif297	['Ornament:A1CF_7mer_logo2']
motif298	['Ornament:RBM46_7mer_logoM052', 'Attract:RBM46_M052_0.6', 'Ray2013:RNCMPT00054_RBM46', 'CISBP:RBM46_M052_0.6']
motif299	['Ornament:Rbm45_7mer_logoM209', 'Ray2013:RNCMPT00241_RBM45', 'CISBP:RBM45_M209_0.6']
motif300	['Ornament:RBM42_7mer_logoM142', 'Attract:RBM42_M142_0.6', 'Ray2013:RNCMPT00151_RBM42', 'CISBP:RBM42_M142_0.6']
motif301	['Ornament:RBM41_7mer_logoM051', 'Attract:RBM41_M051_0.6', 'Ray2013:RNCMPT00053_RBM41', 'CISBP:RBM41_M051_0.6']
motif302	['Ornament:Rbm38_7mer_logoM049', 'CISBP:RBM38_M049_0.6']
motif303	['Ornament:RBM28_7mer_logoM047', 'Attract:RBM28_M047_0.6', 'Ray2013:RNCMPT00049_RBM28', 'CISBP:RBM28_M047_0.6']
motif304	['Ornament:RBM24_7mer_logoM175', 'Attract:RBM24_M175_0.6', 'Ray2013:RNCMPT00184_RBM24', 'CISBP:RBM24_M175_0.6']
motif305	['Ornament:RBM8A_7mer_logoM054', 'Attract:RBM8A_M054_0.6', 'Ray2013:RNCMPT00056_RBM8A', 'CISBP:RBM8A_M054_0.6']
motif306	['Ornament:RBM6_7mer_logoM161', 'Attract:RBM6_M161_0.6', 'Ray2013:RNCMPT00170_RBM6', 'CISBP:RBM6_M161_0.6']
motif307	['Ornament:RBM5_7mer_logoM145', 'Attract:RBM5_M145_0.6', 'Ray2013:RNCMPT00154_RBM5', 'CISBP:RBM5_M145_0.6']
motif308	['Ornament:ELAVL4_7mer_logo0']
motif309	['Ornament:RBM5_7mer_logoM053', 'Attract:RBM5_M053_0.6', 'Ray2013:RNCMPT00055_RBM5', 'CISBP:RBM5_M053_0.6']
motif310	['Ornament:RBM4_7mer_logoM109', 'Attract:RBM14_M109_0.6', 'Ray2013:RNCMPT00113_RBM4', 'CISBP:RBM4_M109_0.6']
motif311	['Ornament:RBM4_7mer_logoM050', 'Attract:RBM14_M050_0.6', 'Ray2013:RNCMPT00052_RBM4', 'CISBP:RBM4B_RBM4_RBM4_M050_0.6']
motif312	['Ornament:RBM3_7mer_logoM048', 'Attract:RBM3_M048_0.6', 'Ray2013:RNCMPT00050_RBM3', 'CISBP:CIRBP_RBM3_M048_0.6']
motif313	['Ornament:RALY_7mer_logoM150', 'Attract:RALY_M150_0.6', 'Ray2013:RNCMPT00159_RALY', 'CISBP:RALY_M150_0.6']
motif314	['Ornament:QKI_7mer_logoM262', 'CISBP:QKI_M262_0.6']
motif315	['Ornament:QKI_7mer_logoM046', 'Attract:QKI_M046_0.6', 'Ray2013:RNCMPT00047_QKI', 'CISBP:QKI_M046_0.6']
motif316	['Ornament:ELAVL4_7mer_logo2']
motif317	['Ornament:PTBP1_7mer_logoM228', 'Ray2013:RNCMPT00269_PTBP1', 'CISBP:PTBP1_M228_0.6']
motif318	['Ornament:PTBP1_7mer_logoM227', 'Attract:PTBP1_M227_0.6', 'Ray2013:RNCMPT00268_PTBP1', 'CISBP:PTBP1_PTBP2_ROD1_M227_0.6']
motif319	['Ornament:PPRC1_7mer_logoM044', 'Attract:PPRC1_M044_0.6', 'Ray2013:RNCMPT00045_PPRC1', 'CISBP:PPRC1_M044_0.6']
motif320	['Ornament:ESRP1_7mer_logo2']
motif321	['Ornament:pcbp2_7mer_logoM211']
motif322	['Ornament:PCBP2_7mer_logoM043', 'Attract:PCBP2_M043_0.6', 'Ray2013:RNCMPT00044_PCBP2', 'CISBP:PCBP2_M043_0.6']
motif323	['Ornament:PCBP1_7mer_logoM177', 'Attract:PCBP1_M177_0.6', 'Ray2013:RNCMPT00186_PCBP1', 'CISBP:PCBP1_M177_0.6']
motif324	['Ornament:papi_7mer_logoM011']
motif325	['Ornament:PABPN1_7mer_logoM148', 'Attract:PABPN1_M148_0.6', 'Ray2013:RNCMPT00157_PABPN1', 'CISBP:PABPN1_PABPN1L_M148_0.6']
motif326	['Ornament:PABPC5_7mer_logoM162', 'Attract:PABPC5_M162_0.6', 'Ray2013:RNCMPT00171_PABPC5', 'CISBP:PABPC5_M162_0.6']
motif327	['Ornament:PABPC4_7mer_logoM042', 'Attract:PABPC4_M042_0.6', 'Ray2013:RNCMPT00043_PABPC4', 'CISBP:PABPC4_ENSG00000250177_M042_0.6']
motif328	['Ornament:PABPC3_7mer_logoM144', 'Attract:PABPC3_M144_0.6', 'Ray2013:RNCMPT00153_PABPC3', 'CISBP:PABPC3_M144_0.6']
motif329	['Ornament:ESRP1_7mer_logo1']
motif330	['Ornament:PABPC1_7mer_logoM349', 'CISBP:PABPC1_M349_0.6']
motif331	['Ornament:PABPC1_7mer_logoM146', 'Attract:PABPC1_M146_0.6', 'Ray2013:RNCMPT00155_PABPC1', 'CISBP:PABPC1_PABPC1L_M146_0.6']
motif332	['Ornament:MSI1_7mer_logoM167', 'Attract:MSI1_M167_0.6', 'Ray2013:RNCMPT00176_MSI1', 'CISBP:MSI1_M167_0.6']
motif333	['Ornament:MSI1_7mer_logoM040', 'Attract:MSI1_M040_0.6', 'Ray2013:RNCMPT00041_MSI1', 'CISBP:MSI1_MSI2_M040_0.6']
motif334	['Ornament:ESRP1_7mer_logo0']
motif335	['Ornament:MBNL1_7mer_logoM037', 'Attract:MBNL1_M037_0.6', 'Ray2013:RNCMPT00038_MBNL1', 'CISBP:MBNL3_MBNL2_MBNL1_M037_0.6']
motif336	['Ornament:MATR3_7mer_logoM036', 'Attract:MATR3_M036_0.6', 'Ray2013:RNCMPT00037_MATR3', 'CISBP:MATR3_M036_0.6']
motif337	['Ornament:EWSR1_7mer_logo3']
motif338	['Ornament:LIN28A_7mer_logoM153', 'Attract:LIN28A_M153_0.6', 'Ray2013:RNCMPT00162_LIN28A', 'CISBP:LIN28A_M153_0.6']
motif339	['Ornament:LIN28A_7mer_logoM035', 'Attract:LIN28A_M035_0.6', 'Ray2013:RNCMPT00036_LIN28A', 'CISBP:LIN28A_LIN28B_M035_0.6']
motif340	['Ornament:KHDRBS2_7mer_logoM176', 'Attract:KHDRBS2_M176_0.6', 'Ray2013:RNCMPT00185_KHDRBS2', 'CISBP:KHDRBS2_M176_0.6']
motif341	['Ornament:KHDRBS1_7mer_logoM160', 'Attract:KHDRBS1_M160_0.6', 'Ray2013:RNCMPT00169_KHDRBS1', 'CISBP:KHDRBS1_M160_0.6']
motif342	['Ornament:Khdrbs1_7mer_logoM060']
motif343	['Ornament:IGF2BP3_7mer_logoM163', 'Attract:IGF2BP3_M163_0.6', 'Ray2013:RNCMPT00172_IGF2BP3', 'CISBP:IGF2BP3_M163_0.6']
motif344	['Ornament:EWSR1_7mer_logo2']
motif345	['Ornament:IGF2BP2_7mer_logoM032', 'Attract:IGF2BP2_M032_0.6', 'Ray2013:RNCMPT00033_IGF2BP2', 'CISBP:IGF2BP2_M032_0.6']
motif346	['Ornament:hnRNPLL_7mer_logoM169', 'Attract:HNRNPLL_M169_0.6', 'Ray2013:RNCMPT00178_HNRPLL', 'CISBP:hnRNPLL_M169_0.6']
motif347	['Ornament:EWSR1_7mer_logo1']
motif348	['Ornament:HNRNPL_7mer_logoM089', 'Attract:HNRNPL_M089_0.6', 'Ray2013:RNCMPT00091_HNRNPL', 'CISBP:HNRNPL_ENSG00000215042_M089_0.6']
motif349	['Ornament:HNRNPL_7mer_logoM027', 'Attract:HNRNPL_M027_0.6', 'Ray2013:RNCMPT00027_HNRNPL', 'CISBP:HNRNPL_M027_0.6']
motif350	['Ornament:hnRNPK_7mer_logoM026', 'Attract:HNRNPK_M026_0.6', 'Ray2013:RNCMPT00026_HNRNPK', 'CISBP:hnRNPK_M026_0.6']
motif351	['Ornament:HNRNPH2_7mer_logoM151', 'Attract:HNRNPH2_M151_0.6', 'Ray2013:RNCMPT00160_HNRNPH2', 'CISBP:HNRNPH2_HNRNPH1_HNRNPF_M151_0.6']
motif352	['Ornament:HNRNPCL1_7mer_logoM158', 'Attract:HNRNPCL1_M158_0.6', 'Ray2013:RNCMPT00167_HNRNPCL1', 'CISBP:HNRNPCL1_M158_0.6']
motif353	['Ornament:HNRNPC_7mer_logoM025', 'Attract:HNRNPC_M025_0.6', 'Ray2013:RNCMPT00025_HNRNPC', 'CISBP:HNRNPC_M025_0.6']
motif354	['Ornament:HNRNPAB_7mer_logoM210', 'CISBP:HNRPDL_M210_0.6']
motif355	['Ornament:HNRNPA2B1_7mer_logoM024', 'Attract:HNRNPA2B1_M024_0.6', 'Ray2013:RNCMPT00024_HNRNPA2B1', 'CISBP:HNRNPA2B1_M024_0.6']
motif356	['Ornament:HNRNPA1L2_7mer_logoM023', 'Attract:HNRNPA1L2_M023_0.6', 'Ray2013:RNCMPT00023_HNRNPA1L2', 'CISBP:HNRNPA1L2_M023_0.6']
motif357	['Ornament:HNRNPA1_7mer_logoM022', 'Attract:HNRNPA1_M022_0.6', 'Ray2013:RNCMPT00022_HNRNPA1', 'CISBP:HNRNPA1_HNRNPA3_ENSG00000215492_ENSG00000231942_M022_0.6']
motif358	['Ornament:EWSR1_7mer_logo0']
motif359	['Ornament:G3BP2_7mer_logoM021', 'Attract:G3BP2_M021_0.6', 'Ray2013:RNCMPT00021_G3BP2', 'CISBP:G3BP2_M021_0.6']
motif360	['Ornament:FXR2_7mer_logoM020', 'Attract:FXR2_M020_0.6', 'Ray2013:RNCMPT00020_FXR2', 'CISBP:FXR2_M020_0.6']
motif361	['Ornament:Fusip1_7mer_logoM088', 'Attract:SRSF10_M088_0.6', 'Ray2013:RNCMPT00090_SRSF10', 'CISBP:Fusip1_M088_0.6']
motif362	['Ornament:Fusip1_7mer_logoM087', 'Attract:SRSF10_M087_0.6', 'Ray2013:RNCMPT00089_SRSF10', 'CISBP:Fusip1_M087_0.6']
motif363	['Ornament:Fusip1_7mer_logoM086', 'Attract:SRSF10_M086_0.6', 'Ray2013:RNCMPT00088_SRSF10', 'CISBP:Fusip1_M086_0.6']
motif364	['Ornament:Fusip1_7mer_logoM019', 'Attract:SRSF10_M019_0.6', 'Ray2013:RNCMPT00019_SRSF10', 'CISBP:SRSF12_Fusip1_BX511012.1_M019_0.6']
motif365	['Ornament:FUSCONSTRUCT_7mer_logoM018', 'Ray2013:RNCMPT00018_FUS']
motif366	['Ornament:FUBP1_7mer_logo2']
